station,year,month,longitude,latitude,气温_2m_℃,最高气温_℃,最低气温_℃,气温日较差_℃,露点温度_℃,地表温度_℃,气压_kPa,风速_10m_ms,最大风速_10m_ms,风速_50m_ms,风向_10m_度,相对湿度_%,比湿_gkg,降水量_mm_day,短波辐射_全天空_kWhm2day,长波辐射_全天空_kWhm2day,光合有效辐射_kWhm2day,紫外线指数,总云量_%,蒸散发_mm_day,陆地蒸发_mm_day,根区土壤湿度_01,剖面土壤湿度_01,表层土壤湿度_01,短波辐射_晴空_kWhm2day,SPI_1m,SPI_3m,SPEI_1m,SPEI_3m,NDVI,K指数_℃,Showalter指数_℃,整层水汽通量_kg_ms,温度_℃_850hPa,温度_℃_500hPa,比湿_gkg_850hPa,比湿_gkg_700hPa,month_sin,month_cos,日期
Hechi,2010,1,108.06,24.7,10.23,25.89,-1.12,10.84,6.45,10.68,97.24,3.42,8.28,4.93,61.1,79.14,6.65,2.62,6.88,29.87,3.11,0.57,81.08,0.52,1.08,0.69,0.69,0.7,15.1,1.0248,-0.5076,0.9827,-0.3173,0.1021,10.27,6.0,0.012943,8.51,-8.35,6.837,3.077,0.49999999999999994,0.8660254037844387,2010-01-01
Hechi,2010,2,108.06,24.7,13.35,31.63,0.06,12.2,7.9,14.25,96.72,4.44,11.86,5.99,109.7,72.6,7.55,0.19,9.8,30.61,4.38,0.81,76.82,0.78,1.56,0.67,0.7,0.68,17.8,-1.9685,-0.4368,-1.4333,-0.6142,0.1404,13.79,2.03,0.015555,11.41,-10.06,6.648,3.137,0.8660254037844386,0.5000000000000001,2010-02-01
Hechi,2010,3,108.06,24.7,16.55,32.48,2.23,12.17,10.02,17.5,96.78,4.56,10.84,6.18,125.2,68.51,8.69,0.22,10.4,32.33,4.57,0.82,79.61,0.33,1.39,0.64,0.68,0.63,18.57,-2.7479,-1.3981,-2.1083,-1.4159,0.0738,19.82,-0.88,0.01773,12.97,-8.94,7.718,4.49,1.0,6.123233995736766e-17,2010-03-01
Hechi,2010,4,108.06,24.7,19.34,35.59,6.47,11.35,14.21,20.38,96.58,4.06,8.74,5.49,95.8,74.5,10.97,4.23,10.36,33.89,4.87,1.05,88.41,1.74,2.56,0.67,0.68,0.69,23.07,0.4512,-1.6037,0.7724,-1.3419,0.1758,27.64,-7.3,0.022711,14.36,-7.33,10.483,6.484,0.8660254037844387,-0.4999999999999998,2010-04-01
Hechi,2010,5,108.06,24.7,24.25,32.65,15.82,9.87,20.32,24.89,95.98,3.78,10.32,5.27,152.8,80.25,15.83,6.55,11.16,36.1,5.31,1.14,90.27,4.33,3.88,0.7,0.71,0.73,24.65,-0.4,-1.0163,-0.4614,-0.7456,0.1842,33.7,-18.02,0.032637,18.65,-3.66,14.566,8.27,0.49999999999999994,-0.8660254037844387,2010-05-01
Hechi,2010,6,108.06,24.7,24.27,32.36,16.32,7.07,21.82,24.45,95.93,3.35,8.37,4.89,136.6,86.9,17.34,11.49,9.78,36.72,4.81,1.11,95.96,4.04,3.77,0.8,0.79,0.84,25.05,0.1891,0.0152,0.4668,0.3709,0.1336,36.47,-18.61,0.02887,18.83,-2.72,15.102,9.972,1.2246467991473532e-16,-1.0,2010-06-01
Hechi,2010,7,108.06,24.7,26.66,32.05,22.59,6.56,24.25,26.72,95.88,3.81,9.92,5.73,168.5,87.33,19.9,5.68,16.28,36.6,7.74,1.79,89.15,6.19,4.75,0.81,0.84,0.83,26.25,-0.3212,-0.3358,-0.5116,-0.2554,0.1475,36.51,-20.0,0.039255,20.97,-2.19,15.865,9.18,-0.4999999999999997,-0.8660254037844388,2010-07-01
Hechi,2010,8,108.06,24.7,25.91,31.96,18.88,7.17,22.96,26.01,96.14,2.64,6.07,4.01,153.5,84.66,18.38,3.49,18.75,36.12,8.78,1.97,67.79,6.73,4.82,0.81,0.85,0.83,24.99,-0.8495,-0.6807,-0.8458,-0.4616,0.2547,33.43,-16.92,0.016798,20.15,-2.59,13.947,8.289,-0.8660254037844385,-0.5000000000000004,2010-08-01
Hechi,2010,9,108.06,24.7,24.53,32.88,15.41,8.06,21.72,24.68,96.25,2.69,9.85,4.11,71.0,85.29,17.1,5.7,13.49,35.85,6.32,1.32,69.71,5.66,4.27,0.8,0.83,0.82,21.42,0.4192,-0.5211,0.5277,-0.4386,0.2379,33.8,-15.58,0.010764,18.98,-3.12,13.677,8.645,-1.0,-1.8369701987210297e-16,2010-09-01
Hechi,2010,10,108.06,24.7,18.79,29.5,5.91,10.21,14.56,18.86,96.85,3.54,7.7,5.36,35.7,77.98,11.19,1.44,13.3,32.07,6.04,1.17,60.02,4.61,3.68,0.79,0.82,0.8,18.67,-0.6542,-0.5028,-0.3309,-0.4583,0.2528,22.8,-0.61,0.015672,13.42,-5.27,8.95,6.625,-0.8660254037844386,0.5000000000000001,2010-10-01
Hechi,2010,11,108.06,24.7,14.77,24.71,7.25,11.49,9.94,14.53,97.13,2.74,5.97,4.26,35.0,74.93,7.94,0.79,11.05,29.13,4.78,0.79,51.02,2.73,2.3,0.73,0.77,0.75,14.88,-0.7523,-0.2847,-0.3946,0.0013,0.1843,15.93,5.47,0.008857,10.06,-8.16,6.531,4.352,-0.5000000000000004,0.8660254037844384,2010-11-01
Hechi,2010,12,108.06,24.7,10.9,23.92,-2.18,10.95,5.95,10.59,96.98,3.24,9.83,4.65,43.6,73.79,6.33,2.53,8.61,28.54,3.8,0.63,61.57,1.24,1.61,0.75,0.77,0.77,13.86,1.6861,-0.1579,1.3856,0.098,0.1454,12.86,8.76,0.011981,8.09,-7.86,6.042,4.228,-2.4492935982947064e-16,1.0,2010-12-01
Hechi,2011,1,108.06,24.7,3.76,25.92,-3.67,9.35,-1.18,4.41,97.58,3.91,9.33,5.43,34.3,72.19,3.63,0.73,4.86,27.93,2.22,0.42,93.69,0.26,1.21,0.76,0.79,0.78,14.8,-0.6893,-0.1617,-0.4494,0.1493,0.1098,4.71,17.01,0.011982,1.31,-10.15,4.185,3.797,0.49999999999999994,0.8660254037844387,2011-01-01
Hechi,2011,2,108.06,24.7,12.13,27.92,0.27,10.31,8.06,12.67,96.85,3.67,9.15,5.23,120.9,77.84,7.41,0.64,8.13,31.1,3.68,0.72,87.29,1.0,1.63,0.74,0.77,0.76,17.54,-0.8057,0.0681,-0.6507,0.1546,0.043,13.93,3.14,0.015013,9.03,-10.09,7.105,3.322,0.8660254037844386,0.5000000000000001,2011-02-01
Hechi,2011,3,108.06,24.7,12.42,25.68,3.37,10.59,7.71,13.24,97.17,3.8,11.37,5.23,52.9,75.3,7.03,2.68,7.53,31.05,3.54,0.74,93.89,1.23,2.04,0.75,0.77,0.77,20.42,0.4035,-0.6673,0.8833,0.155,0.1593,16.11,6.18,0.013835,7.59,-9.52,6.629,4.588,1.0,6.123233995736766e-17,2011-03-01
Hechi,2011,4,108.06,24.7,20.22,29.97,7.88,10.31,15.83,20.69,96.57,3.73,8.81,5.33,157.5,77.72,11.9,2.39,11.66,33.84,5.35,1.07,86.65,2.87,2.96,0.73,0.76,0.74,22.33,-1.2274,-0.8951,-0.9676,-0.1761,0.1473,27.19,-7.2,0.019487,15.06,-7.17,10.227,5.849,0.8660254037844387,-0.4999999999999998,2011-04-01
Hechi,2011,5,108.06,24.7,22.51,33.63,11.95,10.42,18.03,22.84,96.18,3.61,8.63,5.2,134.8,77.56,13.75,5.3,16.48,34.18,7.56,1.67,70.0,5.55,4.46,0.75,0.77,0.78,25.65,-1.1512,-1.2724,-0.8072,-0.4976,0.2614,26.27,-9.57,0.014028,17.11,-4.74,11.364,6.105,0.49999999999999994,-0.8660254037844387,2011-05-01
Hechi,2011,6,108.06,24.7,26.2,32.97,19.21,7.21,23.41,26.39,95.67,3.34,8.57,4.98,165.0,85.5,18.97,10.36,14.28,36.82,6.81,1.54,90.1,5.53,4.53,0.78,0.8,0.82,25.64,-0.226,-1.0538,-0.1507,-0.7475,0.3384,37.2,-20.0,0.026731,20.0,-2.41,15.762,9.833,1.2246467991473532e-16,-1.0,2011-06-01
Hechi,2011,7,108.06,24.7,26.72,33.13,21.7,8.08,23.2,26.92,95.73,3.14,8.73,4.69,164.3,82.09,18.71,1.68,18.01,36.58,8.31,1.82,69.22,8.73,5.64,0.78,0.82,0.79,24.5,-2.675,-1.9117,-1.7477,-1.5584,0.1856,33.22,-18.65,0.016692,20.74,-2.45,14.449,7.936,-0.4999999999999997,-0.8660254037844388,2011-07-01
Hechi,2011,8,108.06,24.7,26.1,34.65,18.89,8.97,21.91,26.33,95.97,2.78,7.03,4.21,159.8,79.48,17.32,2.3,18.76,35.63,8.7,1.93,58.45,7.09,4.72,0.7,0.75,0.72,24.55,-1.5724,-2.4195,-1.3442,-2.1495,0.2659,32.3,-16.4,0.012159,20.15,-3.58,13.349,7.284,-0.8660254037844385,-0.5000000000000004,2011-08-01
Hechi,2011,9,108.06,24.7,24.21,32.51,14.06,9.16,20.02,24.58,96.24,3.35,11.44,4.96,60.2,78.89,15.6,5.97,14.94,35.46,6.89,1.4,64.78,5.87,4.35,0.71,0.74,0.73,21.3,0.5142,-1.8181,0.6283,-1.5561,0.195,31.72,-12.01,0.01586,17.84,-3.29,12.642,8.529,-1.0,-1.8369701987210297e-16,2011-09-01
Hechi,2011,10,108.06,24.7,19.33,29.87,10.94,9.01,15.97,19.41,96.87,3.22,8.8,4.67,48.5,82.19,11.95,5.58,11.15,32.94,5.15,1.0,67.44,4.02,3.31,0.77,0.79,0.8,18.3,1.6889,0.2189,1.7475,0.2083,0.3167,27.79,-4.74,0.014354,13.67,-6.19,10.175,7.277,-0.8660254037844386,0.5000000000000001,2011-10-01
Hechi,2011,11,108.06,24.7,17.65,27.01,6.87,10.95,13.84,17.37,96.96,2.64,7.98,3.87,73.2,79.81,10.44,1.37,12.24,30.64,5.4,0.89,40.25,3.21,2.46,0.74,0.77,0.75,15.42,-0.1908,0.8781,-0.346,0.8461,0.2322,22.63,-2.88,0.010374,12.41,-9.23,8.647,4.234,-0.5000000000000004,0.8660254037844384,2011-11-01
Hechi,2011,12,108.06,24.7,8.61,21.27,-0.38,11.46,2.68,8.8,97.56,3.44,7.97,5.11,35.5,68.75,4.89,0.32,8.32,27.7,3.61,0.56,67.73,1.0,1.43,0.71,0.74,0.73,13.23,-0.993,0.772,-0.2555,0.757,0.1013,4.73,16.25,0.011378,4.77,-6.33,4.805,3.746,-2.4492935982947064e-16,1.0,2011-12-01
Hechi,2012,1,108.06,24.7,6.37,22.5,-3.29,8.6,3.01,7.06,97.3,3.16,8.02,4.36,41.4,80.49,4.97,2.92,4.36,29.24,2.05,0.44,96.22,0.3,1.03,0.75,0.76,0.77,14.68,1.2075,0.1123,1.5817,0.2103,0.0178,7.57,11.33,0.014544,4.93,-8.27,6.019,3.264,0.49999999999999994,0.8660254037844387,2012-01-01
Hechi,2012,2,108.06,24.7,9.74,23.73,-0.83,9.8,5.96,10.64,96.94,3.95,7.76,5.37,57.8,78.49,6.38,0.82,5.04,30.95,2.4,0.51,97.16,0.64,1.41,0.74,0.77,0.75,17.38,-0.4762,0.1813,-0.1415,0.4794,0.0404,12.46,5.82,0.017439,7.84,-8.58,7.083,3.713,0.8660254037844386,0.5000000000000001,2012-02-01
Hechi,2012,3,108.06,24.7,16.04,29.88,4.39,10.63,11.6,16.82,96.71,4.1,10.65,5.69,116.9,77.2,9.39,1.69,8.38,33.06,3.85,0.77,91.52,1.61,2.23,0.73,0.75,0.74,19.08,-0.3581,0.1856,-0.2696,0.5546,0.1184,21.14,-1.5,0.020188,12.14,-8.2,8.61,4.62,1.0,6.123233995736766e-17,2012-03-01
Hechi,2012,4,108.06,24.7,22.0,36.31,11.21,11.41,16.96,22.68,96.21,4.03,11.45,5.78,152.0,75.39,12.85,2.88,13.73,34.62,6.32,1.29,83.44,3.61,3.56,0.71,0.74,0.72,23.12,-0.7125,-1.0976,-0.9994,-0.9265,0.2324,30.45,-12.2,0.021892,16.84,-7.58,11.386,5.989,0.8660254037844387,-0.4999999999999998,2012-04-01
Hechi,2012,5,108.06,24.7,24.79,36.36,15.84,8.43,21.26,25.26,95.98,3.33,7.69,4.84,118.6,82.33,16.66,7.99,12.76,36.29,6.05,1.29,82.23,4.09,3.9,0.74,0.75,0.78,24.75,0.3537,-0.3421,0.1748,-0.405,0.2134,35.14,-17.1,0.025389,18.45,-3.86,14.203,9.038,0.49999999999999994,-0.8660254037844387,2012-05-01
Hechi,2012,6,108.06,24.7,25.62,31.63,18.84,7.35,22.85,25.79,95.53,3.12,7.55,4.63,126.1,85.43,18.42,11.76,12.56,36.88,5.96,1.28,87.26,5.18,4.85,0.83,0.84,0.86,24.08,0.2843,0.1101,0.3932,0.1521,0.1826,36.83,-19.12,0.017945,19.61,-2.38,15.118,10.093,1.2246467991473532e-16,-1.0,2012-06-01
Hechi,2012,7,108.06,24.7,26.36,31.97,21.78,6.76,23.87,26.46,95.65,3.67,11.17,5.5,167.2,86.95,19.49,6.64,16.23,36.56,7.75,1.81,83.42,6.24,5.11,0.85,0.88,0.86,26.42,0.0482,0.239,-0.128,0.1673,0.1839,36.78,-20.0,0.027828,20.36,-2.48,15.697,9.452,-0.4999999999999997,-0.8660254037844388,2012-07-01
Hechi,2012,8,108.06,24.7,26.31,32.75,19.16,7.62,23.04,26.35,95.81,2.59,8.87,3.91,60.8,83.03,18.55,2.72,17.25,36.28,7.97,1.71,69.21,6.85,5.03,0.84,0.88,0.85,23.6,-1.2922,-0.5709,-1.2076,-0.4761,0.3832,33.99,-17.45,0.015526,20.57,-2.74,13.93,8.208,-0.8660254037844385,-0.5000000000000004,2012-08-01
Hechi,2012,9,108.06,24.7,22.87,30.93,12.26,8.42,19.52,22.95,96.49,2.91,8.69,4.42,69.9,82.56,15.11,3.51,14.1,34.69,6.56,1.38,76.44,5.56,4.36,0.81,0.84,0.83,21.64,-0.4931,-0.9868,-0.0126,-0.7407,0.2822,30.88,-9.69,0.013359,16.77,-3.92,11.88,8.332,-1.0,-1.8369701987210297e-16,2012-09-01
Hechi,2012,10,108.06,24.7,20.78,28.6,9.89,9.43,17.14,20.88,96.8,2.98,7.8,4.58,86.5,81.08,12.85,1.81,11.82,33.57,5.29,1.01,62.97,4.76,3.44,0.75,0.8,0.77,17.4,-0.3285,-1.1839,-0.4175,-1.0224,0.2206,28.68,-7.37,0.015045,14.81,-4.94,11.312,7.203,-0.8660254037844386,0.5000000000000001,2012-10-01
Hechi,2012,11,108.06,24.7,15.56,27.66,6.13,9.84,12.13,15.74,96.85,3.23,8.79,4.83,82.5,81.49,9.52,2.39,7.23,31.76,3.33,0.63,79.17,2.41,2.3,0.77,0.79,0.79,15.44,0.4827,-0.3413,0.5986,-0.069,0.26,22.07,-2.07,0.018971,11.84,-7.8,9.136,5.089,-0.5000000000000004,0.8660254037844384,2012-11-01
Hechi,2012,12,108.06,24.7,10.07,26.07,-2.0,9.96,5.97,10.3,97.18,3.85,10.11,5.47,50.1,77.45,6.42,1.34,6.36,29.61,2.88,0.52,80.79,1.09,1.55,0.75,0.78,0.77,13.81,0.6581,0.1422,0.7258,0.1706,0.2376,11.56,8.01,0.011578,7.12,-8.27,6.571,3.58,-2.4492935982947064e-16,1.0,2012-12-01
Hechi,2013,1,108.06,24.7,8.64,23.61,-0.86,9.19,4.91,8.93,97.33,3.38,9.45,4.84,58.9,78.84,5.91,0.83,5.11,29.7,2.35,0.47,92.25,0.58,1.2,0.75,0.78,0.77,14.24,-0.5466,0.0718,-0.6635,0.2055,0.069,8.91,10.42,0.010823,5.68,-8.75,5.904,3.336,0.49999999999999994,0.8660254037844387,2013-01-01
Hechi,2013,2,108.06,24.7,14.17,28.61,1.6,10.79,10.49,14.85,96.95,4.4,10.7,6.09,136.3,80.0,8.74,0.85,7.31,31.9,3.44,0.78,90.13,1.19,1.81,0.73,0.76,0.75,18.29,-0.4752,-0.5988,-0.765,-0.6936,0.1156,16.22,-0.15,0.022236,11.46,-7.39,8.656,4.002,0.8660254037844386,0.5000000000000001,2013-02-01
Hechi,2013,3,108.06,24.7,18.82,30.89,4.24,12.03,13.58,19.47,96.65,4.05,9.99,5.73,141.0,74.09,10.53,2.55,11.86,32.84,5.28,1.01,76.34,1.96,2.59,0.71,0.74,0.73,19.16,0.3157,-0.5599,-0.0695,-0.8519,0.182,26.25,-5.48,0.016055,13.28,-10.12,9.014,5.158,1.0,6.123233995736766e-17,2013-03-01
Hechi,2013,4,108.06,24.7,20.37,33.12,8.96,10.48,16.13,21.07,96.36,3.88,9.92,5.45,138.5,78.42,12.37,3.05,11.27,34.49,5.2,1.07,86.94,2.92,3.07,0.72,0.74,0.74,22.04,-0.548,-0.4882,-0.4568,-0.6893,0.2058,28.33,-8.7,0.01973,14.57,-7.9,10.741,6.146,0.8660254037844387,-0.4999999999999998,2013-04-01
Hechi,2013,5,108.06,24.7,23.91,33.67,14.35,8.62,20.63,24.29,96.03,3.26,8.2,4.72,160.1,83.09,16.12,8.88,14.01,35.85,6.63,1.44,81.89,4.83,4.31,0.78,0.79,0.81,25.4,0.7752,0.3904,0.7712,0.3807,0.2722,32.27,-15.07,0.022685,17.94,-4.76,13.239,7.374,0.49999999999999994,-0.8660254037844387,2013-05-01
Hechi,2013,6,108.06,24.7,25.7,33.28,15.36,7.82,22.54,25.82,95.77,3.35,7.52,4.93,159.5,83.71,18.16,6.48,16.23,36.16,7.68,1.74,79.91,6.42,4.99,0.79,0.82,0.82,26.8,-1.9431,-0.9257,-2.2077,-0.7038,0.3844,33.83,-18.52,0.018787,19.68,-2.77,14.701,8.475,1.2246467991473532e-16,-1.0,2013-06-01
Hechi,2013,7,108.06,24.7,26.46,32.94,21.93,7.16,23.55,26.67,95.8,3.79,8.75,5.56,170.4,84.95,19.07,4.35,17.75,36.55,8.44,1.96,76.24,8.03,5.6,0.77,0.81,0.79,26.85,-0.9112,-1.2507,-0.9231,-1.0958,0.2519,35.98,-20.0,0.03614,20.24,-2.6,15.462,8.994,-0.4999999999999997,-0.8660254037844388,2013-07-01
Hechi,2013,8,108.06,24.7,26.39,33.4,21.81,7.29,23.44,26.42,95.78,3.07,8.78,4.67,142.1,84.77,18.95,7.68,16.87,36.31,7.97,1.77,71.11,6.53,4.77,0.78,0.8,0.81,25.07,0.8038,-1.1852,0.7801,-1.0535,0.3214,35.45,-18.67,0.010546,20.39,-3.34,14.248,8.717,-0.8660254037844385,-0.5000000000000004,2013-08-01
Hechi,2013,9,108.06,24.7,23.47,31.45,12.31,8.5,20.27,23.56,96.33,2.89,7.21,4.22,39.8,83.13,15.74,5.01,14.79,34.89,6.88,1.42,63.22,5.66,4.42,0.82,0.85,0.84,21.95,0.1621,-0.0399,0.4301,0.0441,0.3423,29.36,-10.01,0.011405,17.48,-3.97,11.707,7.359,-1.0,-1.8369701987210297e-16,2013-09-01
Hechi,2013,10,108.06,24.7,19.12,29.63,10.45,9.92,14.69,18.9,96.95,2.99,7.27,4.63,33.6,77.11,10.97,1.83,13.0,32.23,5.86,1.06,57.89,4.61,3.52,0.78,0.82,0.8,17.95,-0.3123,0.3609,-0.1101,0.3944,0.2458,22.17,-0.65,0.012242,13.62,-6.17,8.512,5.587,-0.8660254037844386,0.5000000000000001,2013-10-01
Hechi,2013,11,108.06,24.7,15.51,28.25,3.87,10.26,11.56,15.49,97.15,3.21,9.08,4.81,48.9,78.96,9.13,3.36,9.99,31.08,4.5,0.8,67.77,2.78,2.51,0.78,0.81,0.79,15.75,0.9619,0.2806,0.9931,0.4894,0.2779,19.72,2.71,0.010843,10.71,-7.53,7.699,5.017,-0.5000000000000004,0.8660254037844384,2013-11-01
Hechi,2013,12,108.06,24.7,8.37,20.96,-3.08,11.21,3.3,8.1,97.39,3.13,7.85,4.73,33.4,72.9,5.18,2.36,9.94,26.03,4.13,0.56,45.85,1.09,1.57,0.79,0.81,0.8,12.99,1.5614,0.8419,1.4271,0.9436,0.1872,3.96,15.2,0.008211,4.0,-9.22,4.314,3.038,-2.4492935982947064e-16,1.0,2013-12-01
Hechi,2014,1,108.06,24.7,10.44,23.98,-2.95,11.72,5.79,10.24,97.33,3.4,8.98,5.02,88.5,75.2,6.27,0.37,9.83,27.57,4.16,0.66,52.84,0.98,1.54,0.77,0.81,0.79,14.29,-1.3657,0.7391,-1.3583,0.8275,0.1679,5.48,10.38,0.008248,6.81,-9.43,5.188,2.63,0.49999999999999994,0.8660254037844387,2014-01-01
Hechi,2014,2,108.06,24.7,10.12,25.83,-2.46,9.92,6.27,10.81,96.97,3.97,9.48,5.45,80.9,78.55,6.8,1.5,6.79,30.13,3.11,0.64,86.33,0.74,1.49,0.75,0.78,0.77,17.86,0.2793,0.2322,0.4331,0.3059,0.1797,12.11,8.13,0.015686,7.5,-7.76,6.586,3.798,0.8660254037844386,0.5000000000000001,2014-02-01
Hechi,2014,3,108.06,24.7,15.77,29.04,7.0,9.51,12.39,16.52,96.82,3.75,10.3,5.31,112.1,81.69,9.72,3.04,7.15,32.94,3.38,0.7,96.46,1.44,2.23,0.76,0.78,0.78,19.32,0.6328,-0.1695,0.7448,0.1224,0.0824,25.07,-4.37,0.020162,11.64,-10.25,9.151,5.198,1.0,6.123233995736766e-17,2014-03-01
Hechi,2014,4,108.06,24.7,21.62,31.36,13.48,8.7,18.44,22.14,96.44,4.08,9.42,5.78,148.0,83.26,14.04,3.94,8.67,35.49,4.09,0.84,95.69,2.85,3.25,0.78,0.81,0.81,21.19,0.2249,0.5011,-0.0188,0.6783,0.1626,30.07,-11.93,0.025385,15.48,-6.87,12.113,6.43,0.8660254037844387,-0.4999999999999998,2014-04-01
Hechi,2014,5,108.06,24.7,24.13,33.74,13.55,8.56,20.9,24.5,96.07,3.29,8.31,4.8,139.8,83.34,16.48,6.19,13.05,36.13,6.18,1.33,88.05,4.79,4.31,0.79,0.82,0.82,25.01,-0.6056,-0.1143,-0.6293,-0.0081,0.2376,34.78,-17.21,0.027142,18.09,-4.26,14.232,8.548,0.49999999999999994,-0.8660254037844387,2014-05-01
Hechi,2014,6,108.06,24.7,26.29,32.81,20.37,6.67,23.69,26.42,95.67,2.79,6.96,4.11,135.1,86.32,19.32,8.76,13.43,37.21,6.41,1.43,89.16,5.0,4.44,0.84,0.86,0.86,24.83,-0.8694,-0.823,-0.8395,-0.7958,0.2244,37.13,-20.0,0.019051,19.88,-2.13,15.577,10.497,1.2246467991473532e-16,-1.0,2014-06-01
Hechi,2014,7,108.06,24.7,26.71,33.59,22.09,6.47,24.24,26.76,95.81,2.64,12.58,4.02,165.0,87.03,19.9,8.67,18.0,36.6,8.54,2.0,76.67,5.09,4.72,0.89,0.91,0.9,26.31,0.7255,-0.3384,0.6112,-0.4059,0.203,36.17,-19.46,0.021594,20.75,-2.56,14.72,9.408,-0.4999999999999997,-0.8660254037844388,2014-07-01
Hechi,2014,8,108.06,24.7,26.04,32.88,20.02,6.88,23.46,26.12,95.95,2.55,6.55,3.88,165.4,86.39,19.01,5.91,15.98,36.37,7.54,1.72,83.24,5.46,4.75,0.88,0.91,0.89,24.47,0.2064,-0.0311,0.1079,-0.0417,0.3894,34.88,-16.85,0.013706,19.77,-2.53,14.099,9.26,-0.8660254037844385,-0.5000000000000004,2014-08-01
Hechi,2014,9,108.06,24.7,25.01,32.21,15.08,7.69,22.3,25.0,96.21,2.9,13.51,4.36,117.6,85.7,17.73,7.84,16.81,35.48,7.83,1.68,59.37,4.91,4.8,0.9,0.93,0.91,22.57,1.1055,0.9703,1.0014,0.9106,0.35640000000000005,32.3,-14.58,0.015116,18.9,-3.2,13.2808,8.1865,-1.0,-1.8369701987210297e-16,2014-09-01
Hechi,2014,10,108.06,24.7,21.23,28.98,12.91,9.31,17.75,21.07,96.84,2.66,6.37,4.1,90.1,81.58,13.38,1.7,14.38,32.69,6.4,1.17,47.48,4.35,3.89,0.86,0.9,0.87,17.99,-0.4201,0.5248,-0.6017,0.3833,0.3234,24.95,-7.0,0.010704,15.33,-5.72,10.6319,5.4336,-0.8660254037844386,0.5000000000000001,2014-10-01
Hechi,2014,11,108.06,24.7,15.66,25.66,7.1,8.49,12.99,15.76,97.05,3.25,7.93,4.95,62.0,84.96,9.91,3.68,7.12,32.23,3.3,0.61,84.24,1.91,2.48,0.86,0.9,0.87,15.12,1.1,0.9111,1.0949,0.8128,0.4013,21.62,1.25,0.014192,10.46,-6.96,8.6512,5.3503,-0.5000000000000004,0.8660254037844384,2014-11-01
Hechi,2014,12,108.06,24.7,8.79,20.22,-0.14,10.97,3.66,8.61,97.57,3.28,8.22,4.89,39.1,72.6,5.2,0.71,9.45,27.05,4.09,0.62,57.78,1.09,1.94,0.83,0.87,0.84,13.99,-0.1648,0.3361,0.2741,0.337,0.24,2.95,15.89,0.009242,5.01,-6.81,4.6574,3.3781,-2.4492935982947064e-16,1.0,2014-12-01
Hechi,2015,1,108.06,24.7,10.69,22.68,1.56,9.46,7.24,10.64,97.33,3.47,9.37,5.01,73.9,80.67,6.81,1.84,7.9,28.79,3.51,0.58,69.2,0.7,1.57,0.83,0.86,0.84,14.64,0.4762,0.7914,0.1636,0.8418,0.1325,10.75,8.46,0.011142,6.61,-9.83,5.9157,3.505,0.49999999999999994,0.8660254037844387,2015-01-01
Hechi,2015,2,108.06,24.7,13.51,28.93,0.87,10.13,10.09,13.91,97.0,3.6,10.53,5.12,124.9,81.21,8.55,1.9,7.51,31.77,3.4,0.65,91.89,1.0,2.08,0.82,0.86,0.84,16.35,0.6371,0.3486,0.3836,0.1223,0.0938,20.18,0.82,0.015363,9.04,-11.73,7.3911,3.7861,0.8660254037844386,0.5000000000000001,2015-02-01
Hechi,2015,3,108.06,24.7,16.84,31.53,4.43,9.75,13.59,17.57,96.83,3.87,9.86,5.44,123.5,82.5,10.54,1.12,7.08,33.54,3.33,0.68,93.89,1.65,2.54,0.8,0.84,0.81,19.46,-0.9506,-0.2234,-0.9687,-0.2828,0.0964,23.18,-4.93,0.023023,13.15,-7.76,9.8148,4.9357,1.0,6.123233995736766e-17,2015-03-01
Hechi,2015,4,108.06,24.7,21.18,36.85,8.99,11.53,15.79,21.65,96.52,4.16,10.31,5.97,160.9,73.72,12.07,1.49,15.68,33.18,7.09,1.38,69.92,3.95,3.82,0.74,0.79,0.75,22.99,-2.4092,-1.7521,-1.926,-2.1899,0.3291,25.95,-5.43,0.017248,15.57,-7.68,9.0927,5.6888,0.8660254037844387,-0.4999999999999998,2015-04-01
Hechi,2015,5,108.06,24.7,25.09,33.15,14.65,8.9,21.73,25.48,95.95,3.49,10.18,5.07,142.2,82.96,17.21,8.29,13.63,36.73,6.45,1.38,88.28,4.69,4.16,0.77,0.79,0.8,24.45,0.4991,-1.0214,0.2717,-1.1989,0.217,35.69,-18.91,0.028656,18.94,-3.64,14.8131,8.9562,0.49999999999999994,-0.8660254037844387,2015-05-01
Hechi,2015,6,108.06,24.7,26.45,32.69,20.0,6.33,24.17,26.51,95.77,4.01,8.15,5.89,176.8,87.9,19.86,11.39,14.5,37.05,6.99,1.57,85.3,4.87,4.77,0.86,0.88,0.88,26.11,0.1535,-0.2327,0.1719,-0.2201,0.1766,37.66,-20.0,0.038148,20.51,-2.03,16.4719,10.0662,1.2246467991473532e-16,-1.0,2015-06-01
Hechi,2015,7,108.06,24.7,25.77,33.15,17.73,7.22,22.86,25.83,95.76,2.91,7.83,4.28,81.0,84.74,18.39,8.14,14.94,36.41,7.05,1.6,82.26,5.99,5.16,0.87,0.91,0.89,25.36,0.5598,0.5341,0.5462,0.4203,0.3018,34.22,-16.81,0.00992,19.64,-2.42,14.1763,8.8061,-0.4999999999999997,-0.8660254037844388,2015-07-01
