station,longitude,latitude,year,month,date,月降水量_mm,月PET_mm,SPI_1m,SPI_3m,SPI_6m,SPI_12m,SPEI_1m,SPEI_3m,SPEI_6m,SPEI_12m
Hechi,108.06,24.7,2017,1,2017-01,63.86,23.27,0.6442,-0.0685,0.5594,0.0075,0.2084,-0.3227,0.2971,0.0541
Hechi,108.06,24.7,2017,2,2017-02,19.32,23.89,-0.7207,-0.4433,-0.2857,0.0273,-0.6662,-0.8533,-0.3573,0.0221
Hechi,108.06,24.7,2017,3,2017-03,129.27,48.06,1.2546,0.9431,0.4342,0.4186,1.3483,0.7959,0.1755,0.2334
Hechi,108.06,24.7,2017,4,2017-04,74.4,86.36,-1.1277,0.0055,-0.1492,0.0522,-1.0817,0.1587,-0.0333,0.0416
Hechi,108.06,24.7,2017,5,2017-05,238.7,119.59,0.2097,0.3496,0.0562,-0.0084,0.25,0.517,-0.0105,-0.0173
Hechi,108.06,24.7,2017,6,2017-06,409.2,139.06,0.9095,0.3787,0.5978,0.2891,0.9377,0.5441,0.6641,0.1077
Hechi,108.06,24.7,2017,7,2017-07,296.98,155.47,0.9953,1.122,0.9079,0.8591,1.0466,1.17,0.9555,0.7326
Hechi,108.06,24.7,2017,8,2017-08,235.29,147.96,0.7757,1.4664,1.2078,0.705,0.7396,1.4651,1.2641,0.543
Hechi,108.06,24.7,2017,9,2017-09,138.0,129.83,-0.0021,0.874,0.8436,0.7863,0.0155,0.7548,0.841,0.6716
Hechi,108.06,24.7,2017,10,2017-10,96.72,74.07,0.5498,0.518,1.0788,0.7831,0.5156,0.3377,1.0291,0.7218
Hechi,108.06,24.7,2017,11,2017-11,48.9,38.14,0.0067,0.0914,1.078,0.7576,0.2052,0.1193,0.9975,0.6986
Hechi,108.06,24.7,2017,12,2017-12,28.83,15.45,0.164,0.2062,0.7425,0.8527,0.3728,0.2837,0.6688,0.8275
Hechi,108.06,24.7,2018,1,2018-01,67.58,12.44,0.7309,0.1708,0.452,0.9953,0.6744,0.2945,0.28,0.9714
Hechi,108.06,24.7,2018,2,2018-02,9.8,19.22,-1.4276,-0.2222,-0.0848,0.9752,-0.8658,-0.1929,-0.027,0.9813
Hechi,108.06,24.7,2018,3,2018-03,104.16,60.05,0.8222,0.445,0.2675,0.8921,0.6501,0.422,0.2423,0.8271
Hechi,108.06,24.7,2018,4,2018-04,90.3,84.18,-0.5862,-0.3121,-0.195,0.9318,-0.5847,-0.2271,0.1187,0.902
Hechi,108.06,24.7,2018,5,2018-05,252.65,134.1,0.4317,0.4055,0.1768,0.9644,0.2409,0.3069,0.1097,0.8811
Hechi,108.06,24.7,2018,6,2018-06,219.6,143.42,-1.5211,-0.9136,-0.5594,0.1846,-1.5523,-0.8551,-0.4807,-0.0112
Hechi,108.06,24.7,2018,7,2018-07,281.17,159.75,0.8463,-0.1248,-0.2301,0.1115,0.7563,-0.24,-0.2348,-0.2762
Hechi,108.06,24.7,2018,8,2018-08,159.96,152.42,-0.083,-0.4337,-0.1472,-0.189,-0.3115,-0.4523,-0.2387,-0.4431
Hechi,108.06,24.7,2018,9,2018-09,222.3,114.31,0.9784,0.8346,0.0658,0.113,0.9528,0.7544,0.0771,0.0492
Hechi,108.06,24.7,2018,10,2018-10,106.95,64.12,0.7303,0.6355,0.3118,0.1441,0.8568,0.6141,0.3945,0.1667
Hechi,108.06,24.7,2018,11,2018-11,36.9,39.2,-0.308,0.699,0.1074,0.1063,-0.1089,0.7728,0.298,0.1087
Hechi,108.06,24.7,2018,12,2018-12,39.99,16.38,0.6037,0.3209,0.7545,0.1851,0.664,0.4649,0.7379,0.2147
Hechi,108.06,24.7,2019,1,2019-01,70.68,13.03,0.8009,0.2054,0.5634,0.2575,0.7534,0.2896,0.5034,0.3379
Hechi,108.06,24.7,2019,2,2019-02,75.04,20.24,1.2136,1.3207,0.9654,0.5247,1.2155,1.3571,0.9769,0.5605
Hechi,108.06,24.7,2019,3,2019-03,120.9,51.29,1.117,1.7128,1.0989,0.6033,1.1433,1.5401,1.1458,0.5604
Hechi,108.06,24.7,2019,4,2019-04,138.9,99.01,0.7471,1.6069,1.2693,0.7783,0.3567,1.3897,1.1336,0.7358
Hechi,108.06,24.7,2019,5,2019-05,161.51,116.58,-1.2098,0.0962,0.6272,0.3938,-1.0016,0.1449,0.6132,0.4553
Hechi,108.06,24.7,2019,6,2019-06,336.3,146.64,0.0889,-0.2867,0.4187,0.7509,0.1632,-0.1663,0.4826,0.6717
Hechi,108.06,24.7,2019,7,2019-07,331.39,154.22,1.3027,0.3913,0.8884,0.8497,1.6111,0.3857,0.8677,0.8397
Hechi,108.06,24.7,2019,8,2019-08,158.41,160.05,-0.1033,0.7382,0.5629,0.8822,-0.4307,0.6304,0.489,0.8289
Hechi,108.06,24.7,2019,9,2019-09,88.2,116.02,-0.7929,0.3183,0.0107,0.4229,-0.5805,0.2393,0.0033,0.3975
Hechi,108.06,24.7,2019,10,2019-10,101.37,76.6,0.6333,-0.3153,0.0019,0.3941,0.5532,-0.5101,0.1093,0.3632
Hechi,108.06,24.7,2019,11,2019-11,45.6,38.83,-0.074,-0.3224,0.2842,0.4234,0.1185,-0.1726,0.3631,0.3797
Hechi,108.06,24.7,2019,12,2019-12,11.78,20.4,-0.8299,0.0049,0.21,0.3628,-1.043,0.0117,0.1838,0.3363
Hechi,108.06,24.7,2020,1,2020-01,55.8,21.74,0.4442,-0.3657,-0.4363,0.3815,-0.0048,-0.5406,-0.6512,0.3707
Hechi,108.06,24.7,2020,2,2020-02,73.08,30.37,1.1666,0.5168,-0.1884,0.3762,0.8914,-0.0143,-0.2228,0.3213
Hechi,108.06,24.7,2020,3,2020-03,177.32,58.05,1.9521,2.2135,1.216,0.6163,1.958,1.682,0.9311,0.3892
Hechi,108.06,24.7,2020,4,2020-04,119.7,62.72,0.2647,2.0374,1.278,0.5217,0.8396,1.9193,1.1835,0.5343
Hechi,108.06,24.7,2020,5,2020-05,321.16,140.68,1.4185,2.2066,1.7734,1.1234,1.2049,1.9715,1.5848,0.9635
Hechi,108.06,24.7,2020,6,2020-06,444.6,153.84,1.2734,1.5148,1.932,1.3347,1.1095,1.3385,1.591,1.2392
Hechi,108.06,24.7,2020,7,2020-07,252.96,160.88,0.5661,1.5581,1.9666,1.0008,0.3611,1.3857,1.7426,0.817
Hechi,108.06,24.7,2020,8,2020-08,185.69,146.28,0.2357,1.1067,1.731,1.1396,0.1049,0.9934,1.6637,1.0575
Hechi,108.06,24.7,2020,9,2020-09,469.8,109.25,2.9002,2.1085,2.4942,2.3834,2.2872,2.0487,2.2631,2.4075
Hechi,108.06,24.7,2020,10,2020-10,156.55,59.24,1.4758,2.2748,2.7069,2.532,1.6416,2.9238,2.1891,2.3569
Hechi,108.06,24.7,2020,11,2020-11,18.0,38.56,-1.002,2.2543,2.3777,2.3868,-0.8834,1.9859,1.8964,2.3032
Hechi,108.06,24.7,2020,12,2020-12,7.75,10.41,-1.2148,0.3024,1.8076,2.4353,-0.3571,0.5636,1.6792,2.246
Hechi,108.06,24.7,2021,1,2021-01,7.13,12.32,-1.7744,-2.4989,1.5346,2.5697,-1.3479,-3.09,1.8402,2.111
Hechi,108.06,24.7,2021,2,2021-02,69.72,35.38,1.0843,-0.7729,1.9028,2.6107,0.6532,-0.8294,1.7242,2.1782
Hechi,108.06,24.7,2021,3,2021-03,44.64,59.63,-0.5974,-0.7146,-0.2565,2.1898,-0.878,-0.9997,-0.1949,2.2369
Hechi,108.06,24.7,2021,4,2021-04,169.5,81.27,1.4327,0.9291,-0.6127,2.3181,1.735,0.746,-0.4542,1.9541
Hechi,108.06,24.7,2021,5,2021-05,275.59,133.53,0.7798,0.8915,0.3563,2.1395,0.6148,0.7877,0.225,1.8697
Hechi,108.06,24.7,2021,6,2021-06,282.9,149.78,-0.591,0.421,0.1018,1.3722,-0.5407,0.4589,0.0656,1.4552
Hechi,108.06,24.7,2021,7,2021-07,159.96,162.94,-0.5393,-0.3747,0.0245,0.9924,-0.7472,-0.5262,-0.1088,1.0883
Hechi,108.06,24.7,2021,8,2021-08,196.54,157.82,0.3613,-0.5987,-0.0352,1.077,0.0959,-0.7127,-0.1856,1.0429
Hechi,108.06,24.7,2021,9,2021-09,93.3,133.06,-0.6995,-0.5619,-0.1722,-0.2758,-0.8882,-0.7432,-0.3069,-0.4295
Hechi,108.06,24.7,2021,10,2021-10,100.13,65.88,0.6113,-0.0092,-0.3363,-0.5075,0.7161,-0.2479,-0.3848,-0.6317
Hechi,108.06,24.7,2021,11,2021-11,89.1,35.8,0.7817,0.0827,-0.4579,-0.207,0.8836,0.1633,-0.3934,-0.3382
Hechi,108.06,24.7,2021,12,2021-12,19.22,18.19,-0.3196,0.6042,-0.2106,-0.1286,-0.1298,0.7015,-0.232,-0.2553
Hechi,108.06,24.7,2022,1,2022-01,76.26,15.86,0.9219,0.7279,0.2331,0.1859,0.8397,0.7702,0.0054,0.0937
Hechi,108.06,24.7,2022,2,2022-02,99.12,8.15,1.7361,1.4639,0.5106,0.3064,2.0778,1.6958,0.5579,0.2948
Hechi,108.06,24.7,2022,3,2022-03,78.43,66.28,0.3019,1.5406,1.1944,0.4544,-0.0834,1.343,1.1916,0.2705
Hechi,108.06,24.7,2022,4,2022-04,150.6,78.24,1.0198,1.522,1.5651,0.3623,1.2783,1.504,1.4139,0.3112
Hechi,108.06,24.7,2022,5,2022-05,356.19,101.14,1.8705,1.8876,1.9196,0.6657,2.2855,1.8438,2.0258,0.6809
Hechi,108.06,24.7,2022,6,2022-06,381.0,141.29,0.6045,1.53,1.688,0.9164,0.6668,1.5145,1.6136,0.9031
Hechi,108.06,24.7,2022,7,2022-07,209.25,159.75,0.0882,1.1315,1.4342,0.9982,-0.1634,1.2593,1.4902,1.2475
Hechi,108.06,24.7,2022,8,2022-08,107.57,153.76,-0.86,-0.1551,0.7356,0.7504,-1.0037,-0.1867,0.7871,0.7294
Hechi,108.06,24.7,2022,9,2022-09,66.6,119.88,-1.2367,-1.0862,0.2836,0.6698,-1.4776,-1.0749,0.4356,0.7656
Hechi,108.06,24.7,2022,10,2022-10,28.21,73.37,-1.2453,-1.6296,-0.1359,0.4013,-1.0478,-1.4819,0.076,0.499
Hechi,108.06,24.7,2022,11,2022-11,48.0,57.83,-0.015,-1.3124,-0.9263,0.2526,-0.3476,-1.6009,-0.968,0.2669
Hechi,108.06,24.7,2022,12,2022-12,16.12,12.33,-0.5114,-1.0412,-1.3403,0.2803,0.0073,-1.1317,-1.3552,0.3441
Hechi,108.06,24.7,2023,1,2023-01,7.44,16.23,-1.7396,-1.2464,-1.8474,0.0693,-1.4769,-2.1744,-1.64,0.2157
Hechi,108.06,24.7,2023,2,2023-02,36.12,27.91,0.0654,-1.5455,-1.7698,-0.2053,-0.1847,-1.2768,-2.083,-0.1311
Hechi,108.06,24.7,2023,3,2023-03,72.85,61.35,0.1746,-0.8293,-1.3946,-0.2282,-0.1,-1.0849,-1.5145,-0.2708
Hechi,108.06,24.7,2023,4,2023-04,126.3,101.86,0.4359,0.2042,-0.7445,-0.3387,-0.0761,-0.1696,-3.09,-0.3523
Hechi,108.06,24.7,2023,5,2023-05,110.67,139.45,-2.4275,-1.4104,-1.6344,-1.5032,-2.3788,-2.3996,-2.0467,-1.8959
Hechi,108.06,24.7,2023,6,2023-06,267.3,160.92,-0.8058,-1.4468,-1.4197,-1.8218,-0.9584,-2.6801,-2.3585,-1.7565
Hechi,108.06,24.7,2023,7,2023-07,127.1,176.85,-1.0355,-2.1128,-1.5997,-2.0696,-1.2221,-2.1032,-2.1738,-1.7223
Hechi,108.06,24.7,2023,8,2023-08,203.05,155.96,0.4345,-0.9343,-1.2815,-1.8061,0.2059,-1.1964,-1.7214,-1.7338
Hechi,108.06,24.7,2023,9,2023-09,163.5,125.8,0.3286,-0.2438,-1.1232,-1.4405,0.3553,-0.4751,-1.6396,-1.8115
Hechi,108.06,24.7,2023,10,2023-10,47.74,89.22,-0.561,0.158,-1.3457,-1.3546,-0.9341,-0.1783,-2.2387,-1.9128
Hechi,108.06,24.7,2023,11,2023-11,41.1,50.58,-0.1908,-0.1697,-0.872,-1.3333,-0.335,-0.3203,-1.3911,-1.7981
Hechi,108.06,24.7,2023,12,2023-12,19.53,24.6,-0.3017,-0.7502,-0.5331,-1.2948,-0.5535,-1.2351,-0.8209,-1.9138
Hechi,108.06,24.7,2024,1,2024-01,113.46,21.42,1.6125,0.5874,0.3084,-0.8873,1.803,0.2679,-0.1441,-1.6807
Hechi,108.06,24.7,2024,2,2024-02,42.63,23.81,0.301,1.1527,0.1851,-0.8827,0.1753,0.739,-0.0809,-1.6623
Hechi,108.06,24.7,2024,3,2024-03,45.26,61.47,-0.5773,0.7701,-0.194,-1.0204,-0.9198,0.4911,-0.6739,-1.4956
Hechi,108.06,24.7,2024,4,2024-04,176.4,116.67,1.576,0.6479,0.8174,-0.7789,0.918,0.1231,0.3279,-1.4644
Hechi,108.06,24.7,2024,5,2024-05,294.5,121.8,1.0526,1.1791,1.2876,0.0115,1.0873,0.7966,0.8533,-0.4659
Hechi,108.06,24.7,2024,6,2024-06,554.1,146.55,2.2922,2.3821,2.0973,1.0108,1.9541,1.8218,1.6277,0.5007
Hechi,108.06,24.7,2024,7,2024-07,199.95,164.47,-0.0219,1.7284,1.6158,1.1554,-0.3254,1.7339,1.3161,0.75
Hechi,108.06,24.7,2024,8,2024-08,241.8,153.87,0.8408,1.7894,1.7767,1.3415,0.7477,1.6565,1.5268,1.0014
Hechi,108.06,24.7,2024,9,2024-09,111.9,127.44,-0.3863,0.162,1.6429,1.2068,-0.3404,-0.0043,1.3505,0.8279
Hechi,108.06,24.7,2024,10,2024-10,67.58,71.52,-0.0459,0.2049,1.3104,1.2621,0.0017,-0.0048,1.1439,0.9415
Hechi,108.06,24.7,2024,11,2024-11,2.7,45.27,-2.3495,-0.848,0.8575,1.1092,-3.09,-0.8369,0.7513,0.8192
Hechi,108.06,24.7,2024,12,2024-12,16.43,15.91,-0.4911,-1.1515,-0.3111,1.1465,-0.1577,-1.0264,-0.3501,0.8839
Hechi,108.06,24.7,2025,1,2025-01,8.37,19.81,-1.6416,-2.7526,-0.5158,0.9137,-1.5723,-3.09,-0.7188,0.6682
Hechi,108.06,24.7,2025,2,2025-02,39.48,16.15,0.1902,-1.3878,-1.2995,0.9162,0.3198,-1.1005,-1.296,0.6927
Hechi,108.06,24.7,2025,3,2025-03,26.97,51.09,-1.2806,-1.9319,-2.1,0.859,-1.2067,-1.8354,-1.7223,0.583
Hechi,108.06,24.7,2025,4,2025-04,47.4,105.34,-2.2712,-2.2168,-3.09,0.3215,-2.3249,-3.09,-3.09,0.2237
Hechi,108.06,24.7,2025,5,2025-05,332.32,124.84,1.5659,-0.0847,-0.5746,0.455,1.6054,-0.2087,-0.6906,0.3191
Hechi,108.06,24.7,2025,6,2025-06,453.3,147.24,1.3599,1.1659,0.4446,0.0365,1.2317,0.9822,0.417,-0.2513
Hechi,108.06,24.7,2025,7,2025-07,146.01,169.95,-0.7405,1.0414,0.2637,-0.1601,-0.9647,0.898,0.1626,-0.5931
Hechi,108.06,24.7,2025,8,2025-08,177.63,147.48,0.1393,0.4076,0.2453,-0.4485,-0.0166,0.2835,0.0867,-0.7137
Hechi,108.06,24.7,2025,9,2025-09,168.3,125.7,0.3869,-0.2559,0.5358,-0.2564,0.4048,-0.3833,0.3798,-0.4351
Hechi,108.06,24.7,2025,10,2025-10,91.45,83.28,0.4519,0.3109,0.8808,-0.1691,0.2465,0.0813,0.7591,-0.3399
Hechi,108.06,24.7,2025,11,2025-11,58.8,34.44,0.2285,0.3612,0.4564,0.0558,0.4609,0.3463,0.4396,-0.0928
Hechi,108.06,24.7,2025,12,2025-12,29.76,27.54,0.2046,0.2746,-0.1349,0.1424,-0.0678,0.1503,-0.2371,-0.0151
Liuzhou,109.43,24.33,2005,1,2005-01,38.75,8.07,-0.4571,,,,-0.4307,,,
Liuzhou,109.43,24.33,2005,2,2005-02,59.08,17.24,0.0872,,,,0.1905,,,
Liuzhou,109.43,24.33,2005,3,2005-03,144.77,42.0,0.66,0.0049,,,0.8659,0.3751,,
Liuzhou,109.43,24.33,2005,4,2005-04,123.0,92.75,-0.5787,-0.0857,,,-0.69,0.1048,,
Liuzhou,109.43,24.33,2005,5,2005-05,263.5,152.41,0.0111,-0.134,,,-0.2919,-0.2162,,
Liuzhou,109.43,24.33,2005,6,2005-06,584.7,158.02,1.4621,0.8808,0.6938,,1.4471,0.7054,0.6653,
Liuzhou,109.43,24.33,2005,7,2005-07,135.47,173.64,-0.4831,0.8195,0.558,,-0.3896,0.591,0.4692,
Liuzhou,109.43,24.33,2005,8,2005-08,121.83,159.04,-0.4623,0.7362,0.4407,,-0.4398,0.6037,0.2768,
Liuzhou,109.43,24.33,2005,9,2005-09,39.6,128.5,-1.4967,-1.431,-0.0451,,-1.2569,-1.2388,-0.3139,
Liuzhou,109.43,24.33,2005,10,2005-10,15.19,80.18,-1.0835,-1.5139,-0.0391,,-0.7716,-1.3014,-0.0491,
Liuzhou,109.43,24.33,2005,11,2005-11,63.0,47.6,0.0491,-1.4401,-0.1026,,-0.1598,-3.09,-0.0428,
Liuzhou,109.43,24.33,2005,12,2005-12,50.22,12.85,0.4761,-0.413,-1.2817,-0.2292,0.5973,-0.0439,-1.2093,-0.2716
Liuzhou,109.43,24.33,2006,1,2006-01,59.21,14.6,0.0539,-0.1283,-1.2017,-0.1529,-0.0988,-0.1374,-1.286,-0.1105
Liuzhou,109.43,24.33,2006,2,2006-02,98.28,20.54,0.88,0.502,-0.7991,0.0076,0.8676,0.4738,-0.569,-0.0039
Liuzhou,109.43,24.33,2006,3,2006-03,80.6,48.79,-0.601,-0.0583,-0.4573,-0.2957,-0.5476,0.1213,-0.0946,-0.3907
Liuzhou,109.43,24.33,2006,4,2006-04,148.8,97.22,-0.1189,-0.0771,-0.2577,-0.2096,-0.3053,-0.0333,-0.1291,-0.203
Liuzhou,109.43,24.33,2006,5,2006-05,278.07,123.56,0.2093,-0.394,-0.0474,-0.1406,0.3083,-0.2856,0.0964,0.0523
Liuzhou,109.43,24.33,2006,6,2006-06,291.6,151.57,-0.7907,-0.5925,-0.5137,-1.258,-0.7432,-0.5492,-0.383,-1.1754
Liuzhou,109.43,24.33,2006,7,2006-07,287.68,171.52,1.1119,0.1137,0.0227,-0.5555,1.0406,0.0836,0.059,-0.4976
Liuzhou,109.43,24.33,2006,8,2006-08,179.8,157.58,0.41,0.1917,-0.0565,-0.3683,0.4457,0.0912,-0.0855,-0.3127
Liuzhou,109.43,24.33,2006,9,2006-09,78.3,109.75,-0.4486,0.7539,-0.0665,-0.2651,-0.1076,0.8455,-0.0623,-0.1908
Liuzhou,109.43,24.33,2006,10,2006-10,24.49,97.8,-0.6316,-0.2872,-0.1655,-0.2775,-1.5538,-0.1913,0.0624,-0.2739
Liuzhou,109.43,24.33,2006,11,2006-11,100.2,44.03,0.555,-0.2995,-0.0883,-0.0993,0.4509,-0.0427,0.0554,-0.1166
Liuzhou,109.43,24.33,2006,12,2006-12,9.3,16.66,-1.2107,-0.338,0.3392,-0.2402,-0.9779,-0.2366,0.4486,-0.2136
Liuzhou,109.43,24.33,2007,1,2007-01,58.28,9.78,0.0336,-0.1822,-0.4149,-0.2595,-0.0111,-0.1384,-0.1428,-0.0861
Liuzhou,109.43,24.33,2007,2,2007-02,60.48,39.55,0.1208,-0.6675,-0.747,-0.4872,-0.2922,-0.8737,-0.7122,-0.4353
Liuzhou,109.43,24.33,2007,3,2007-03,89.9,54.59,-0.3837,-0.492,-0.6772,-0.4359,-0.4623,-0.5901,-0.8997,-0.4552
Liuzhou,109.43,24.33,2007,4,2007-04,158.4,70.58,0.0384,-0.2749,-0.4455,-0.422,0.2834,-0.2144,-0.2692,-0.1889
Liuzhou,109.43,24.33,2007,5,2007-05,188.17,128.75,-1.1531,-1.222,-1.2564,-0.876,-1.1134,-0.9782,-1.1581,-0.7529
Liuzhou,109.43,24.33,2007,6,2007-06,482.1,155.23,0.7832,0.0866,-0.1134,0.0745,0.7206,0.2037,-0.0124,0.1737
Liuzhou,109.43,24.33,2007,7,2007-07,96.41,170.67,-1.0859,-0.4368,-0.4766,-0.5848,-0.933,-0.4649,-0.4285,-0.521
Liuzhou,109.43,24.33,2007,8,2007-08,189.41,164.8,0.5355,0.2516,-0.359,-0.5706,0.4783,0.0832,-0.3395,-0.5201
Liuzhou,109.43,24.33,2007,9,2007-09,138.3,111.0,0.6131,-0.2042,-0.1303,-0.3987,0.7857,-0.0901,-0.0691,-0.4065
Liuzhou,109.43,24.33,2007,10,2007-10,5.58,78.13,-1.8733,0.1891,-0.4182,-0.5451,-1.4269,0.3294,-0.1495,-0.4744
Liuzhou,109.43,24.33,2007,11,2007-11,19.5,32.95,-0.9532,-0.7774,-0.2832,-0.8272,-0.7078,-0.1494,-0.0096,-0.689
Liuzhou,109.43,24.33,2007,12,2007-12,60.76,22.1,0.7288,-1.0758,-0.6833,-0.6009,0.6225,-0.9171,-0.3528,-0.482
Liuzhou,109.43,24.33,2008,1,2008-01,77.19,5.76,0.4107,-0.3058,-0.135,-0.5705,0.4687,-0.1471,0.2416,-0.3203
Liuzhou,109.43,24.33,2008,2,2008-02,96.28,7.17,0.8452,0.8231,-0.1635,-0.4653,1.055,1.0213,0.4853,-0.0821
Liuzhou,109.43,24.33,2008,3,2008-03,119.35,55.91,0.217,0.6611,-0.349,-0.3116,0.1528,0.8881,0.186,0.0256
Liuzhou,109.43,24.33,2008,4,2008-04,110.7,87.82,-0.8213,-0.091,-0.3873,-0.5831,-0.8309,0.1105,-0.0248,-0.2233
Liuzhou,109.43,24.33,2008,5,2008-05,326.74,122.19,0.8255,0.1362,0.4971,0.0848,0.9272,0.267,0.6747,0.4834
Liuzhou,109.43,24.33,2008,6,2008-06,526.8,145.29,1.0895,0.8439,0.8797,0.2575,1.1226,0.913,0.9933,0.5054
Liuzhou,109.43,24.33,2008,7,2008-07,219.79,164.82,0.4947,1.2848,0.918,0.6186,0.5695,1.4263,1.0073,0.7686
Liuzhou,109.43,24.33,2008,8,2008-08,181.66,154.44,0.4347,1.2663,0.9346,0.6011,0.5136,1.5141,1.032,0.7823
Liuzhou,109.43,24.33,2008,9,2008-09,96.3,129.26,-0.0851,0.3945,0.9796,0.4915,-0.1335,0.439,1.1289,0.6324
Liuzhou,109.43,24.33,2008,10,2008-10,44.02,87.49,0.0152,0.0873,1.3242,0.6716,0.0072,0.0967,1.2917,0.7915
Liuzhou,109.43,24.33,2008,11,2008-11,144.9,32.55,1.0186,0.5206,1.367,1.0906,1.1218,0.6306,1.3601,1.2435
Liuzhou,109.43,24.33,2008,12,2008-12,10.54,16.55,-1.1108,0.415,0.434,0.9501,-0.8635,0.65,0.5771,1.0976
Liuzhou,109.43,24.33,2009,1,2009-01,14.26,9.15,-1.4418,-0.1598,-0.1287,0.82,-1.1369,0.0379,0.1626,0.9703
Liuzhou,109.43,24.33,2009,2,2009-02,12.6,44.6,-1.6819,-2.9788,-0.8264,0.5188,-2.383,-2.175,-0.9714,0.6191
Liuzhou,109.43,24.33,2009,3,2009-03,110.98,44.03,0.0575,-1.742,-0.7279,0.5065,0.2223,-2.1329,-0.5223,0.6502
Liuzhou,109.43,24.33,2009,4,2009-04,153.6,83.08,-0.0394,-0.6247,-0.6914,0.6324,0.0113,-0.671,-0.4879,0.8779
Liuzhou,109.43,24.33,2009,5,2009-05,228.78,120.43,-0.4929,-0.552,-1.5568,0.1878,-0.3323,-0.1974,-1.5029,0.4991
Liuzhou,109.43,24.33,2009,6,2009-06,234.3,153.66,-1.3999,-1.2855,-1.6267,-0.9637,-1.2419,-1.1169,-1.5624,-0.7747
Liuzhou,109.43,24.33,2009,7,2009-07,345.34,171.24,1.5657,-0.1783,-0.429,-0.4041,1.4241,-0.1829,-0.3745,-0.3298
Liuzhou,109.43,24.33,2009,8,2009-08,36.89,166.42,-2.5794,-0.8458,-0.8398,-0.9518,-2.3036,-0.8509,-0.7302,-0.8471
Liuzhou,109.43,24.33,2009,9,2009-09,94.8,139.15,-0.1136,0.2323,-1.0604,-1.0484,-0.3346,0.0799,-0.9928,-0.9848
Liuzhou,109.43,24.33,2009,10,2009-10,20.15,88.29,-0.8233,-1.8726,-1.3534,-1.296,-0.9758,-1.9659,-1.3989,-1.1817
Liuzhou,109.43,24.33,2009,11,2009-11,36.6,28.74,-0.4563,-0.9355,-1.3967,-1.6885,-0.2911,-0.8183,-1.4071,-1.4499
Liuzhou,109.43,24.33,2009,12,2009-12,29.14,16.21,-0.1632,-1.0749,-0.3426,-1.6019,0.0055,-0.9179,-0.2135,-1.4246
Liuzhou,109.43,24.33,2010,1,2010-01,168.33,16.33,1.673,0.5093,-0.8993,-1.0114,1.8255,0.6811,-0.9184,-0.9679
Liuzhou,109.43,24.33,2010,2,2010-02,8.4,25.59,-2.0396,0.4787,-0.5071,-1.1566,-1.5437,0.3079,-0.2688,-1.0889
Liuzhou,109.43,24.33,2010,3,2010-03,18.91,47.93,-2.9227,-0.6971,-1.2928,-1.6771,-2.7393,-0.5726,-1.6304,-1.6768
Liuzhou,109.43,24.33,2010,4,2010-04,204.3,69.19,0.7136,-1.1805,-0.5344,-1.3922,0.9604,-0.8935,-0.1043,-1.7116
Liuzhou,109.43,24.33,2010,5,2010-05,209.87,129.94,-0.7894,-1.2638,-0.6351,-1.5045,-0.7706,-0.9302,-0.3677,-2.1591
Liuzhou,109.43,24.33,2010,6,2010-06,431.4,133.48,0.4123,0.1852,-0.0947,-0.3533,0.5032,0.4159,0.1628,-0.1414
Liuzhou,109.43,24.33,2010,7,2010-07,129.89,169.27,-0.5611,-0.4086,-0.8271,-1.0876,-0.4055,-0.3194,-0.554,-0.8883
Liuzhou,109.43,24.33,2010,8,2010-08,66.96,156.53,-1.6124,-0.7548,-1.0976,-1.0042,-1.3913,-0.5972,-0.7998,-0.7671
Liuzhou,109.43,24.33,2010,9,2010-09,185.4,127.82,1.2459,-0.5764,-0.2708,-0.7329,1.1813,-0.4706,-0.1218,-0.5158
Liuzhou,109.43,24.33,2010,10,2010-10,18.29,68.9,-0.9147,-0.4076,-0.7972,-0.8442,-0.1915,-0.1918,-0.3687,-0.5305
Liuzhou,109.43,24.33,2010,11,2010-11,16.8,35.88,-1.0596,-0.1085,-0.8283,-0.8612,-0.8328,0.285,-0.3864,-0.595
Liuzhou,109.43,24.33,2010,12,2010-12,99.51,17.96,1.4691,-0.33,-0.6376,-0.5566,1.3002,0.2367,-0.2887,-0.2992
Liuzhou,109.43,24.33,2011,1,2011-01,21.08,2.51,-1.0878,-0.5626,-0.7272,-1.3042,-0.7467,-0.3604,-0.2631,-0.8281
Liuzhou,109.43,24.33,2011,2,2011-02,38.92,22.68,-0.471,-0.1594,-0.311,-1.2948,-0.414,-0.1258,0.2604,-0.8213
Liuzhou,109.43,24.33,2011,3,2011-03,103.23,28.36,-0.0976,-1.2517,-1.1203,-0.8566,0.3744,-0.509,-0.297,-0.3011
Liuzhou,109.43,24.33,2011,4,2011-04,65.7,81.91,-1.9153,-1.5007,-1.6291,-1.6008,-1.6707,-1.0979,-1.1924,-1.3661
Liuzhou,109.43,24.33,2011,5,2011-05,236.84,111.32,-0.3715,-1.6085,-1.2499,-1.4667,-0.0848,-0.9557,-0.6384,-0.8854
Liuzhou,109.43,24.33,2011,6,2011-06,376.2,158.68,-0.026,-0.8545,-1.1228,-1.3573,-0.1181,-0.6711,-0.7146,-0.9275
Liuzhou,109.43,24.33,2011,7,2011-07,68.51,171.66,-1.6335,-0.9952,-1.4097,-1.441,-1.5536,-0.8567,-1.0655,-1.0377
